Ticker,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,Unnamed: 12,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
SCRC,An,2021,XOF,62497000000.0,-2715000000.0,-3397000000.0,-6113000000.0,-425000000.0,-6573000000.0,107247000000.0,,,,,,,,
SCRC,An,2020,XOF,63333000000.0,4404000000.0,-1874000000.0,2530000000.0,-455000000.0,1788000000.0,94560000000.0,,,,,,,,
SCRC,An,2019,XOF,56656000000.0,-1134000000.0,-1663000000.0,-2997000000.0,-2342000000.0,-5339000000.0,92298000000.0,,,,,,,,
SCRC,An,2018,XOF,56187000000.0,1508000000.0,-2005000000.0,-497000000.0,391000000.0,-301000000.0,93617000000.0,,,,,,,,
SCRC,An,2017,XOF,56162000000.0,3833000000.0,-1489000000.0,2344000000.0,1371000000.0,3147000000.0,91140000000.0,,,,,,,,
SCRC,An,2016,XOF,52799000000.0,6471000000.0,-1494000000.0,4977000000.0,-74000000.0,4269000000.0,79787000000.0,,,,,,,,
SCRC,An,2015,XOF,47728000000.0,8442000000.0,-1607000000.0,6835000000.0,-84000000.0,5867000000.0,74490000000.0,,,,,,,,
SCRC,S1,2024,XOF,45147420384.0,4287278203.0,-2328368207.0,1958909996.0,,1263847895.0,,,,,,,,,
SCRC,S1,2023,XOF,41304548712.0,-4972694221.0,-2416256877.0,-7388951098.0,,-8159358060.0,,,,,,,,,
SCRC,S1,2022,XOF,37705501724.0,-561200016.0,-1691852283.0,-2253052299.0,,-2437568930.0,,,,,,,,,
SCRC,S1,2021,XOF,31672246264.0,4257255255.0,-1126694746.0,3130560509.0,,2770763052.0,,,,,,,,,
SCRC,S1,2020,XOF,34479059279.0,4448688409.0,-1071061467.0,3377626942.0,,2820366723.0,,,,,,,,,
SCRC,S1,2019,XOF,33007128465.0,-605273464.0,-1061459764.0,-1666733228.0,,-3573901281.0,,,,,,,,,
SCRC,S1,2017,XOF,32281082749.0,3121363835.0,-680495186.0,2440868649.0,,2622118825.0,,,,,,,,,
SCRC,S1,2016,XOF,31236416931.0,7881969928.0,-541064969.0,7340904959.0,,5415725822.0,,,,,,,,,
SCRC,T1,2024,XOF,28842209966.0,6162414933.0,-1389170320.0,4773244613.0,,4686929801.0,,,,,,,,,
SCRC,T1,2023,XOF,24618058432.0,,,2732557430.0,,2601450050.0,,,,,,,,,
SCRC,T1,2022,XOF,20959899142.0,,,6157667385.0,,6069920078.0,,,,,,,,,
SCRC,T1,2021,XOF,16782571568.0,,,4990388130.0,,4753038293.0,,,,,,,,,
SCRC,T1,2020,XOF,16532044296.0,,,4979200632.0,,3522664245.0,,,,,,,,,
SCRC,T1,2019,XOF,16118041661.0,,,3929837700.0,,2856118074.0,,,,,,,,,
SCRC,T1,2018,XOF,14617349949.0,,,4599514459.0,,3427634396.0,,,,,,,,,
SCRC,T1,2017,XOF,15221717620.0,,,5658937821.0,,4223767358.0,,,,,,,,,
SCRC,T1,2016,XOF,15353000000.0,,,,,5068000000.0,,,,,,,,,
SCRC,T3,2024,XOF,59805461590.0,-1077767863.0,-3410417841.0,-4488185704.0,,-5191997803.0,,,,,,,,,
SCRC,T3,2023,XOF,53972184618.0,-9682287775.0,-3569059301.0,-13251347076.0,,-14046142368.0,,,,,,,,,
SCRC,T3,2022,XOF,50552361030.0,-5359944121.0,-2548533134.0,-7908477255.0,,-8210121702.0,,,,,,,,,
SCRC,T3,2021,XOF,44961244276.0,510253350.0,-1946111457.0,-1435858107.0,,-1846960146.0,,,,,,,,,
SCRC,T3,2020,XOF,48400326575.0,1081439998.0,-1544807990.0,-463367992.0,,-931027588.0,,,,,,,,,
SCRC,T3,2019,XOF,42160647160.0,-4286497163.0,-1507420589.0,-5793917752.0,,-7705580243.0,,,,,,,,,
SCRC,T3,2017,XOF,40392828360.0,,,-2547855462.0,,-1530885773.0,,,,,,,,,
SCRC,T3,2016,XOF,40376683314.0,,,3591060375.0,,2683329253.0,,,,,,,,,
SCRC,T4,2024,XOF,87219126842.0,8076140771.0,-4665891214.0,3410249557.0,,2590611302.0,,,,,,,,,
SCRC,T4,2023,XOF,68134693800.0,-4911844712.0,-4370608861.0,-9282453573.0,,-10324162375.0,,,,,,,,,
SCRC,T4,2017,XOF,56161506868.0,,,2781170383.0,,3516894927.0,,,,,,,,,
SCRC,T4,2016,XOF,52799255080.0,,,4977309708.0,,4268913564.0,,,,,,,,,
SDCC,An,2024,XOF,172235053000.0,6770541000.0,-550258000.0,6220284000.0,-290855000.0,3560488000.0,432406017000.0,,,,,,,,
SDCC,An,2023,XOF,175458474000.0,9389199000.0,-111003000.0,9278196000.0,-477974000.0,4903679000.0,381717984000.0,,,,,,,,
SDCC,An,2022,XOF,160671009000.0,8148301000.0,-100272000.0,8048029000.0,-644372000.0,4805517000.0,353554454000.0,,,,,,,,
SDCC,An,2021,XOF,135513686000.0,6720471000.0,512606000.0,7233077000.0,-823324000.0,4352130000.0,297251401000.0,,,,,,,,
SDCC,An,2020,XOF,127480235000.0,6372159000.0,296923000.0,6669081000.0,-142324000.0,4307472000.0,271676820000.0,,,,,,,,
SDCC,An,2019,XOF,98432703000.0,3825358000.0,778963000.0,4604321000.0,-566245000.0,2863674000.0,238492326000.0,,,,,,,,
SDCC,An,2018,XOF,98432703000.0,3825358000.0,778963000.0,4604321000.0,-566245000.0,2863674000.0,211328883000.0,,,,,,,,
SDCC,An,2017,XOF,91269535000.0,2262877000.0,842545000.0,3105422000.0,457100000.0,2722632000.0,194875718000.0,,,,,,,,
SDCC,An,2016,XOF,87982585000.0,3535852000.0,791891000.0,4327743000.0,-78643000.0,2707132000.0,171159852000.0,,,,,,,,
SDCC,An,2015,XOF,87928604000.0,4673360000.0,38445000.0,4711805000.0,-239977000.0,3291132000.0,163830346000.0,,,,,,,,
SDCC,S1,2024,XOF,82612000000.0,3503000000.0,-325000000.0,3178000000.0,,1780000000.0,,,,,,,,,
SDCC,S1,2023,XOF,74139000000.0,3444000000.0,214000000.0,3658000000.0,,1683000000.0,,,,,,,,,
SDCC,S1,2022,XOF,75537000000.0,3659000000.0,194000000.0,3853000000.0,,2516000000.0,,,,,,,,,
SDCC,S1,2021,XOF,60902000000.0,3846000000.0,233000000.0,4079000000.0,,2198000000.0,,,,,,,,,
SDCC,S1,2020,XOF,59362000000.0,2654000000.0,448000000.0,3102000000.0,,1872000000.0,,,,,,,,,
SDCC,S1,2019,XOF,45413000000.0,1480000000.0,324000000.0,1804000000.0,,1235000000.0,,,,,,,,,
SDCC,S1,2018,XOF,44397000000.0,748000000.0,228000000.0,976000000.0,,535000000.0,,,,,,,,,
SDCC,S1,2017,XOF,42688000000.0,1034000000.0,423000000.0,1457000000.0,,956000000.0,,,,,,,,,
SDCC,S1,2016,XOF,42927000000.0,1287000000.0,310000000.0,1597000000.0,,969000000.0,,,,,,,,,
SDCC,T1,2024,XOF,38253000000.0,1388000000.0,-119000000.0,1270000000.0,,504000000.0,,,,,,,,,
SDCC,T1,2023,XOF,37114000000.0,1932000000.0,68000000.0,2000000000.0,,915000000.0,,,,,,,,,
SDCC,T1,2022,XOF,37080000000.0,1606000000.0,83000000.0,1689000000.0,,1050000000.0,,,,,,,,,
SDCC,T1,2021,XOF,28823000000.0,1600000000.0,51000000.0,1651000000.0,,827000000.0,,,,,,,,,
SDCC,T1,2020,XOF,27606000000.0,1361000000.0,-31000000.0,1330000000.0,,794000000.0,,,,,,,,,
SDCC,T1,2019,XOF,21968000000.0,1172000000.0,224000000.0,1396000000.0,,828000000.0,,,,,,,,,
SDCC,T3,2023,XOF,120735000000.0,3430000000.0,330000000.0,3760000000.0,,2048000000.0,,,,,,,,,
SDCC,T3,2022,XOF,117258000000.0,5203000000.0,282000000.0,5485000000.0,,3658000000.0,,,,,,,,,
SDCC,T3,2021,XOF,100302000000.0,4756000000.0,378000000.0,5134000000.0,,2981000000.0,,,,,,,,,
SDCC,T3,2020,XOF,93517000000.0,4733000000.0,708000000.0,5441000000.0,,3447000000.0,,,,,,,,,
SDSC,An,2024,XOF,85643038000.0,941676000.0,20870055000.0,21811731000.0,-64811000.0,21068974000.0,188126016000.0,,,,,,,,
SDSC,An,2023,XOF,82623385000.0,547366000.0,18067303000.0,18614670000.0,12115000.0,17138527000.0,157732884000.0,,,,,,,,
SDSC,An,2022,XOF,86997124000.0,722915000.0,12686426000.0,13409342000.0,1012984000.0,10044129000.0,149633952000.0,,,,,,,,
SDSC,An,2021,XOF,88721263000.0,4291214000.0,12079820000.0,16371034000.0,55970000.0,13942342000.0,155596245000.0,,,,,,,,
SDSC,An,2020,XOF,84240507000.0,4569724000.0,11144009000.0,15713734000.0,-5857000.0,13454872000.0,131059140000.0,,,,,,,,
SDSC,An,2019,XOF,88182968000.0,4093959000.0,9601581000.0,13695540000.0,-55325000.0,9382776000.0,122156696000.0,,,,,,,,
SDSC,An,2018,XOF,89298914000.0,3835243000.0,8960200000.0,12795443000.0,-14918000.0,10408503000.0,124996474000.0,,,,,,,,
SDSC,An,2017,XOF,90321343000.0,8063862000.0,8065436000.0,16129299000.0,88714000.0,13143413000.0,124079641000.0,,,,,,,,
SDSC,An,2016,XOF,85335247000.0,6252750000.0,6519553000.0,12772303000.0,-56475000.0,10122716000.0,110503029000.0,,,,,,,,
SDSC,An,2015,XOF,83269203000.0,3314092000.0,597168000.0,3911260000.0,52915000.0,7328376000.0,105774171000.0,,,,,,,,
SDSC,S1,2024,XOF,42651885588.0,-1292591350.0,20135227893.0,18842636543.0,,18609163950.0,,,,,,,,,
SDSC,S1,2023,XOF,43234276500.0,806572314.0,13612680712.0,14419253026.0,,13562380632.0,,,,,,,,,
SDSC,S1,2022,XOF,44978821308.0,212543226.0,12519250994.0,12731794220.0,,11892622449.0,,,,,,,,,
SDSC,S1,2021,XOF,45472856721.0,2087370724.0,12297793700.0,14385164424.0,,12973997419.0,,,,,,,,,
SDSC,S1,2020,XOF,43677805851.0,1642919997.0,10212649487.0,11855569484.0,,10833088160.0,,,,,,,,,
SDSC,S1,2019,XOF,46792947562.0,2873177813.0,10189292182.0,13062469995.0,,11768097910.0,,,,,,,,,
SDSC,S1,2018,XOF,46975904930.0,2889523522.0,7689960444.0,10579483966.0,,8940180112.0,,,,,,,,,
SDSC,S1,2017,XOF,47738152285.0,4957088305.0,8268409058.0,13225497363.0,,11643459114.0,,,,,,,,,
SDSC,S1,2016,XOF,45003821468.0,3576368347.0,7003302143.0,10579670490.0,,9527628101.0,,,,,,,,,
SDSC,T1,2024,XOF,21706375000.0,,,-169277000.0,,-416350000.0,,,,,,,,,
SDSC,T1,2023,XOF,23470387000.0,,,1220863000.0,,611980000.0,,,,,,,,,
SDSC,T1,2022,XOF,23315913000.0,,,577785000.0,,33499000.0,,,,,,,,,
SDSC,T1,2021,XOF,24389039000.0,,,2263817000.0,,1351793000.0,,,,,,,,,
SDSC,T1,2020,XOF,24283620000.0,,,1867459000.0,,1101011000.0,,,,,,,,,
SDSC,T1,2019,XOF,24961098000.0,,,2254694000.0,,1444484000.0,,,,,,,,,
SDSC,T1,2018,XOF,24845928000.0,,,2737550000.0,,1688040000.0,,,,,,,,,
SDSC,T1,2017,XOF,25007295000.0,,,3233417000.0,,2269308000.0,,,,,,,,,
SDSC,T3,2024,XOF,61657597000.0,,,18297885000.0,,17917515000.0,,,,,,,,,
SDSC,T3,2023,XOF,62067879000.0,,,19356520000.0,,17986871000.0,,,,,,,,,
SDSC,T3,2022,XOF,62837741000.0,,,10563348000.0,,9857981000.0,,,,,,,,,
SDSC,T3,2021,XOF,65940893000.0,,,14278933000.0,,12555665000.0,,,,,,,,,
SDSC,T3,2020,XOF,61274209000.0,,,11931717000.0,,10729325000.0,,,,,,,,,
SDSC,T3,2019,XOF,65056913000.0,,,11897665000.0,,10571031000.0,,,,,,,,,
SDSC,T3,2018,XOF,66277991000.0,,,9569698000.0,,7875439000.0,,,,,,,,,
SDSC,T3,2017,XOF,67359827000.0,,,13791419000.0,,11836623000.0,,,,,,,,,
SDSC,T3,2016,XOF,63482980000.0,,,10599324000.0,,9113994000.0,,,,,,,,,
SEMC,An,2023,XOF,27874878000.0,1460429000.0,-9391000.0,1451037000.0,0.0,1012055000.0,30745260000.0,,,,,,,,
SEMC,An,2022,XOF,29602761000.0,3260942000.0,1593849000.0,4854791000.0,0.0,3857786000.0,32641511000.0,,,,,,,,
SEMC,An,2021,XOF,23056649000.0,2822884000.0,-23286000.0,2799598000.0,0.0,2383609000.0,22449235000.0,,,,,,,,
SEMC,An,2020,XOF,19629606000.0,1127531000.0,-105032000.0,1022499000.0,0.0,736547000.0,18119926000.0,,,,,,,,
SEMC,An,2019,XOF,18685566000.0,1021451000.0,-26481000.0,994970000.0,-107293000.0,690340000.0,18107898000.0,,,,,,,,
SEMC,An,2018,XOF,19797267000.0,336187000.0,-147598000.0,188589000.0,,-74528000.0,20201694000.0,,,,,,,,
SEMC,An,2017,XOF,19774366000.0,403858000.0,-100277000.0,303581067000.0,,149569000.0,20186275000.0,,,,,,,,
SEMC,An,2016,XOF,17707928000.0,728416000.0,-60998000.0,,,474085000.0,14636111000.0,,,,,,,,
SEMC,An,2015,XOF,17775341000.0,1093219000.0,-22915000.0,,,784533000.0,14849844000.0,,,,,,,,
SEMC,S1,2020,XOF,10009000000.0,542000000.0,,543000000.0,,408000000.0,,,,,,,,543000000.0,
SEMC,S1,2019,XOF,9503000000.0,548000000.0,-7000000.0,540000000.0,0.0,388000000.0,,,,,,,,540000000.0,
SEMC,S1,2018,XOF,11029000000.0,1069000000.0,-51000000.0,1018000000.0,0.0,764000000.0,,,,,,,,1018000000.0,
SEMC,S1,2017,XOF,9739000000.0,356000000.0,-57000000.0,300000000.0,,215000000.0,,,,,,,,300000000.0,
SEMC,S1,2016,XOF,9675000000.0,722000000.0,-1000000.0,721000000.0,,545000000.0,,,,,,,,721000000.0,
SEMC,T1,2023,XOF,7649978666.0,,,1142048981.0,,855653665.0,,,,,,,,,
SEMC,T1,2022,XOF,6564047101.0,,,833355261.0,,620437050.0,,,,,,,,,
SGBC,An,2024,XOF,,127248000000.0,,,,101228000000.0,3614195000000.0,,263207000000.0,163484000000.0,-36235000000.0,2474604000000.0,2747507000000.0,,
SGBC,An,2023,XOF,,120046000000.0,,,,97230000000.0,3437669000000.0,,253286000000.0,147701000000.0,-27654000000.0,2394858000000.0,2715307000000.0,,
SGBC,An,2022,XOF,,89891000000.0,,,,74612000000.0,3345284000000.0,,215101000000.0,118708000000.0,-28816000000.0,2160660000000.0,2685322000000.0,,
SGBC,An,2021,XOF,,80504000000.0,,,,67438000000.0,3021481000000.0,,189096000000.0,98446000000.0,-17942000000.0,1872917000000.0,2528809000000.0,,
SGBC,An,2020,XOF,,59404000000.0,,,,48435000000.0,2397195000000.0,,164062000000.0,83330000000.0,-23926000000.0,1608491000000.0,2006281000000.0,,
SGBC,An,2019,XOF,,60262000000.0,,,,50253000000.0,2152649000000.0,,150316000000.0,72432000000.0,-12170000000.0,1554447000000.0,1692627000000.0,,
SGBC,An,2018,XOF,,51033000000.0,,,,41841000000.0,1902583000000.0,,127970000000.0,63454000000.0,-12421000000.0,1270604000000.0,1539599000000.0,,
SGBC,An,2017,XOF,,49223000000.0,,,,39896000000.0,1655348000000.0,,112757000000.0,55756000000.0,-6533000000.0,1115798000000.0,1295011000000.0,,
SGBC,An,2016,XOF,,,,,,35430000000.0,1421923000000.0,,89825000000.0,,,878654000000.0,1175156000000.0,,
SGBC,An,2015,XOF,,,,,,27028000000.0,1137673000000.0,,81250000000.0,,,724069000000.0,906471000000.0,,
SGBC,S1,2024,XOF,,,,,,48234000000.0,,,130708000000.0,77257000000.0,-17150000000.0,2491971000000.0,2692887000000.0,60107000000.0,
SGBC,S1,2023,XOF,,,,,,44454000000.0,,,121661000000.0,70931000000.0,-16901000000.0,2265534000000.0,2565858000000.0,54095000000.0,
SGBC,S1,2022,XOF,,,,,,28058000000.0,,,103071000000.0,55740000000.0,-23878000000.0,1974755000000.0,2591292000000.0,32999000000.0,
SGBC,S1,2021,XOF,,,,,,30894000000.0,,,88732000000.0,46429000000.0,-9066000000.0,1696924000000.0,2226788000000.0,37363000000.0,
SGBC,S1,2020,XOF,,,,,,24052000000.0,,,79037000000.0,41724000000.0,-12885000000.0,1426741000000.0,1878832000000.0,28839000000.0,
SGBC,S1,2019,XOF,,,,,,23710000000.0,,,71513000000.0,34746000000.0,-6175000000.0,1304146000000.0,1537304000000.0,28566000000.0,
SGBC,S1,2018,XOF,,,,,,19983000000.0,,,62394000000.0,32143000000.0,-8770000000.0,1127296000000.0,1391048000000.0,23373000000.0,
SGBC,S1,2017,XOF,,,,,,23488000000.0,,,55707000000.0,28389000000.0,-439000000.0,,,27784000000.0,
SGBC,S1,2016,XOF,,,,,,18430000000.0,,,46790000000.0,22025000000.0,1352000000.0,,,22536000000.0,
SGBC,T1,2024,XOF,,,,,,26498000000.0,,,65427000000.0,,,,,32588000000.0,
SGBC,T1,2023,XOF,,,,,,22509000000.0,,,59476000000.0,,,,,27134000000.0,
SGBC,T1,2022,XOF,,,,,,18649000000.0,,,49343000000.0,,,,,22483000000.0,
SGBC,T1,2021,XOF,,,,,,14809000000.0,,,43617000000.0,,,,,17842000000.0,
SGBC,T1,2020,XOF,,,,,,14134000000.0,,,39884000000.0,20416000000.0,,,,17029000000.0,
SGBC,T1,2019,XOF,,,,,,9997000000.0,,,32866000000.0,14619000000.0,,,,,
SGBC,T1,2018,XOF,,,,,,8789000000.0,,,31531000000.0,,,,,10092000000.0,
SGBC,T1,2017,XOF,,,,,,12029000000.0,,,26824000000.0,,,,,14682000000.0,
SGBC,T1,2016,XOF,,,,,,7359000000.0,,,22222000000.0,10449000000.0,-1255000000.0,,,8861000000.0,
SGBC,T3,2024,XOF,,,,,,74558000000.0,,,196044000000.0,,,2481404000000.0,2580474000000.0,92910000000.0,
SGBC,T3,2023,XOF,,,,,,66696000000.0,,,185297000000.0,,,2272893000000.0,2651014000000.0,81738000000.0,
SGBC,T3,2022,XOF,,,,,,47084000000.0,,,154926000000.0,,,1965461000000.0,2700807000000.0,56728000000.0,
SGBC,T3,2021,XOF,,,,,,48438000000.0,,,135485000000.0,,,1672843000000.0,2276679000000.0,58359000000.0,
SGBC,T3,2020,XOF,,,,,,34646000000.0,,,119324000000.0,62323000000.0,,1447593000000.0,1852379000000.0,41742000000.0,
SGBC,T3,2019,XOF,,,,,,36907000000.0,,,108321000000.0,53695000000.0,,,,,
SGBC,T3,2017,XOF,,,,,,30895000000.0,,,80853000000.0,,,,,36532000000.0,
SGBC,T3,2016,XOF,,,,,,26642000000.0,,,70578000000.0,,,,,32005000000.0,
SHEC,An,2024,XOF,600707830000.0,11336979000.0,-3964785000.0,,,5353994000.0,207064381000.0,,,,,,,,
SHEC,An,2023,XOF,550696010000.0,8485512000.0,-2033818000.0,6451694000.0,-20937000.0,4011603000.0,168468609000.0,,,,,,,,
SHEC,An,2022,XOF,488901792000.0,6027152000.0,-682588000.0,5344564000.0,0.0,3548638000.0,119461700000.0,,,,,,,,
SHEC,An,2021,XOF,366643579000.0,830155000.0,-996882000.0,3272020000.0,0.0,2359623000.0,101262735000.0,,,,,,,,
SHEC,An,2020,XOF,313564390000.0,-3858364000.0,-974981000.0,-4833345000.0,10649000.0,-4788013000.0,74596027000.0,,,,,,,,
SHEC,An,2019,XOF,354252451000.0,8088399000.0,-574292000.0,7514107000.0,193515000.0,5465466000.0,96388502000.0,,,,,,,,
SHEC,An,2018,XOF,347717444000.0,8041403000.0,-499147000.0,7542256000.0,2654000.0,5389160000.0,100128117000.0,,,,,,,,
SHEC,An,2017,XOF,311413743000.0,7593509000.0,-667950000.0,6925559000.0,96254000.0,5004540000.0,92328185000.0,,,,,,,,
SHEC,An,2016,XOF,271008641000.0,7131935000.0,-884440000.0,6247495000.0,792000.0,4388766000.0,97502448000.0,,,,,,,,
SHEC,An,2015,XOF,276368692000.0,5347222000.0,-777287000.0,4569935000.0,-13690000.0,3265657000.0,89672964000.0,,,,,,,,
SHEC,S1,2024,XOF,298050000000.0,5651000000.0,-1895000000.0,3756000000.0,-1000000.0,2552000000.0,,,,,,,,,
SHEC,S1,2023,XOF,267630000000.0,2884000000.0,-840000000.0,2044000000.0,-21000000.0,1168000000.0,,,,,,,,,
SHEC,S1,2022,XOF,225033000000.0,1925000000.0,-372000000.0,1533000000.0,0.0,889000000.0,,,,,,,,,
SHEC,S1,2021,XOF,180724000000.0,1971000000.0,-415000000.0,1556000000.0,-100000000.0,1074000000.0,,,,,,,,,
SHEC,S1,2020,XOF,154546000000.0,2234000000.0,-226000000.0,2008000000.0,0.0,1357000000.0,,,,,,,,,
SHEC,S1,2019,XOF,175658000000.0,4719000000.0,-175000000.0,4545000000.0,0.0,3278000000.0,,,,,,,,,
SHEC,S1,2018,XOF,171095000000.0,4315000000.0,-241000000.0,4073000000.0,101000000.0,3020000000.0,,,,,,,,,
SHEC,S1,2017,XOF,154046000000.0,3574000000.0,-356000000.0,3217000000.0,3000000.0,2369000000.0,,,,,,,,,
SHEC,S1,2016,XOF,130183000000.0,3670000000.0,-561000000.0,3109000000.0,5000000.0,2308000000.0,,,,,,,,,
SHEC,T1,2024,XOF,149433000000.0,3032000000.0,830000000.0,2203000000.0,-1000000.0,1288000000.0,,,,,,,,,
SHEC,T1,2023,XOF,135553000000.0,1869000000.0,-475000000.0,1394000000.0,0.0,872000000.0,,,,,,,,,
SHEC,T1,2022,XOF,101691000000.0,1210000000.0,-277000000.0,934000000.0,3000000.0,715000000.0,,,,,,,,,
SHEC,T1,2021,XOF,88622000000.0,1043000000.0,-94000000.0,949000000.0,0.0,703000000.0,,,,,,,,,
SHEC,T1,2020,XOF,89705000000.0,1973000000.0,-137000000.0,1836000000.0,0.0,1345000000.0,,,,,,,,,
SHEC,T1,2019,XOF,88179000000.0,2489000000.0,-250000000.0,2238000000.0,0.0,1655000000.0,,,,,,,,,
SHEC,T1,2018,XOF,84643000000.0,2208000000.0,-55000000.0,2152000000.0,1000000.0,1593000000.0,,,,,,,,,
SHEC,T1,2017,XOF,76351000000.0,1957000000.0,-214000000.0,1743000000.0,2000000.0,1239000000.0,,,,,,,,,
SHEC,T3,2024,XOF,445544000000.0,7540000000.0,-3078000000.0,4462000000.0,-1000000.0,2851000000.0,,,,,,,,,
SHEC,T3,2023,XOF,398935000000.0,4508000000.0,-1391000000.0,3118000000.0,-21000000.0,1747000000.0,,,,,,,,,
SHEC,T3,2022,XOF,350192000000.0,2805000000.0,-586000000.0,2219000000.0,0.0,1393000000.0,,,,,,,,,
SHEC,T3,2021,XOF,270061000000.0,2438000000.0,-158000000.0,2279000000.0,-100000000.0,1287000000.0,,,,,,,,,
SHEC,T3,2020,XOF,233518000000.0,2801000000.0,-373000000.0,2428000000.0,0.0,1640000000.0,,,,,,,,,
SHEC,T3,2019,XOF,261070000000.0,5336000000.0,-632000000.0,4704000000.0,0.0,3366000000.0,,,,,,,,,
SHEC,T3,2016,XOF,198481000000.0,5512000000.0,-694000000.0,4817000000.0,145000000.0,3620000000.0,,,,,,,,,
SIBC,An,2024,XOF,,57440000000.0,,,,50234000000.0,1685249000000.0,,102763000000.0,62635000000.0,-5194000000.0,1101236000000.0,1398752000000.0,,
SIBC,An,2023,XOF,,48879000000.0,,,,43513000000.0,1605875000000.0,,95571000000.0,56871000000.0,-7992000000.0,1036960000000.0,1294418000000.0,,
SIBC,An,2022,XOF,,45285000000.0,,,,40090000000.0,1499554000000.0,,83542000000.0,47561000000.0,-2276000000.0,964690000000.0,1271199000000.0,,
SIBC,An,2021,XOF,,40730000000.0,,,,34031000000.0,1316459000000.0,,76532000000.0,42042000000.0,-1312000000.0,889832000000.0,1099658000000.0,,
SIBC,An,2020,XOF,,34905000000.0,,,,30261000000.0,1224290000000.0,,74467000000.0,41054000000.0,-6149000000.0,854858000000.0,965945000000.0,,
SIBC,An,2019,XOF,,33624000000.0,,,,28057000000.0,1099398000000.0,,71887000000.0,39237000000.0,-5613000000.0,775428000000.0,837016000000.0,,
SIBC,An,2018,XOF,,28665000000.0,,,,23200000000.0,1069788000000.0,,65941000000.0,35360000000.0,-6695000000.0,708332000000.0,779932000000.0,,
SIBC,An,2017,XOF,,26850000000.0,,,,22530000000.0,989868000000.0,,56747000000.0,29211000000.0,-2362000000.0,632985000000.0,670997000000.0,,
SIBC,An,2016,XOF,,,,,,17091000000.0,906911000000.0,,50732000000.0,25318000000.0,-1913000000.0,579916000000.0,616477000000.0,,
SIBC,An,2015,XOF,,,,,,14812000000.0,747276000000.0,,43685000000.0,21504000000.0,-2816000000.0,498689000000.0,546241000000.0,,
SIBC,S1,2024,XOF,,29254000000.0,,,,25610000000.0,1604810000000.0,,49767000000.0,31013000000.0,-1759000000.0,1082001000000.0,1273173000000.0,29254000000.0,
SIBC,S1,2023,XOF,,27937000000.0,,,,24193000000.0,1557434000000.0,,46593000000.0,28255000000.0,-318000000.0,998235000000.0,1286854000000.0,27937000000.0,
SIBC,S1,2022,XOF,,26022000000.0,,,,22811000000.0,1453331000000.0,,43477000000.0,25603000000.0,419000000.0,918893000000.0,1156791000000.0,27107000000.0,
SIBC,S1,2021,XOF,,23000000000.0,,,,19000000000.0,1224000000000.0,,39200000000.0,21800000000.0,1200000000.0,855000000000.0,966000000000.0,18600000000.0,
SIBC,S1,2020,XOF,,-772400000000.0,,,,15000000000.0,1167600000000.0,,35900000000.0,19400000000.0,-791800000000.0,814500000000.0,910400000000.0,18600000000.0,
SIBC,S1,2019,XOF,,-790000000000.0,,,,12698000000.0,1082337000000.0,,33294000000.0,17087000000.0,-807100000000.0,739149000000.0,752066000000.0,16280000000.0,
SIBC,S1,2018,XOF,,,,,,12632000000.0,968532000000.0,,34372000000.0,18932000000.0,-1891000000.0,646103000000.0,729123000000.0,17042000000.0,
SIBC,S1,2017,XOF,,,,,,9633000000.0,,,28308000000.0,14548000000.0,-1442000000.0,,,12248000000.0,
SIBC,S1,2016,XOF,,,,,,8256000000.0,,,24269000000.0,11805000000.0,106000000.0,,,11008000000.0,
SIBC,T1,2024,XOF,,14300000000.0,,,,12300000000.0,,,23700000000.0,,,1056000000000.0,1289000000000.0,14300000000.0,
SIBC,T1,2023,XOF,,,,,,11600000000.0,,,23200000000.0,14200000000.0,,948000000000.0,1328000000000.0,14000000000.0,
SIBC,T1,2022,XOF,,13746000000.0,,,,12273000000.0,,,21827000000.0,13213000000.0,,904245000000.0,1089889000000.0,14831000000.0,
SIBC,T1,2021,XOF,,13565000000.0,,,,11180000000.0,,,21219000000.0,12791000000.0,,806534000000.0,1019309000000.0,13567000000.0,
SIBC,T1,2020,XOF,,10460000000.0,,,,8409000000.0,,,19193000000.0,11096000000.0,,820118000000.0,843812000000.0,10460000000.0,
SIBC,T1,2019,XOF,,7583000000.0,,,,5921000000.0,,,15824000000.0,7773000000.0,,711275000000.0,750318000000.0,7592000000.0,
SIBC,T1,2018,XOF,,9842000000.0,,,,7383000000.0,,,16379000000.0,8739000000.0,,670071000000.0,692124000000.0,9844000000.0,
SIBC,T1,2017,XOF,,8057000000.0,,,,6047000000.0,,,13578000000.0,6713000000.0,,558303000000.0,643250000000.0,8063000000.0,
SIBC,T1,2016,XOF,,,,,,4427000000.0,,,12017000000.0,,,496170000000.0,571838000000.0,5903000000.0,
SIBC,T3,2024,XOF,,44300000000.0,,,,38600000000.0,,,75700000000.0,,,1103000000000.0,1378000000000.0,,
SIBC,T3,2023,XOF,,42500000000.0,,,,36200000000.0,,,73300000000.0,,,1011000000000.0,1310000000000.0,,
